Country_Code	Invader_Species	Role	Email
el_salvador	predators	healing_role	rogue
el_salvador	predators	attack_role	star.brand
el_salvador	predators	defense_role	star.brand
el_salvador	predators	healing_role	abyss
el_salvador	dd_monsters	attack_role	star.brand
el_salvador	dd_monsters	attack_role	star.brand
el_salvador	dd_monsters	attack_role	star.brand
el_salvador	dd_monsters	defense_role	star.brand
el_salvador	dd_monsters	healing_role	agent.venom
el_salvador	dd_monsters	attack_role	shang-chi
el_salvador	dd_monsters	defense_role	shang-chi
el_salvador	dd_monsters	healing_role	batman@dc-world.com
el_salvador	dd_monsters	attack_role	sentry
el_salvador	dd_monsters	defense_role	sentry
el_salvador	dd_monsters	healing_role	hulk
el_salvador	dd_monsters	attack_role	star.brand
el_salvador	dd_monsters	defense_role	star.brand
el_salvador	dd_monsters	healing_role	havok
el_salvador	dd_monsters	attack_role	star.brand
el_salvador	dd_monsters	defense_role	star.brand
el_salvador	dd_monsters	healing_role	sunspot
el_salvador	dd_monsters	attack_role	star.brand
el_salvador	dd_monsters	defense_role	star.brand
el_salvador	dd_monsters	healing_role	smasher
el_salvador	dd_monsters	attack_role	wolverine
el_salvador	dd_monsters	defense_role	wolverine
el_salvador	dd_monsters	healing_role	hawkeye
el_salvador	dd_monsters	attack_role	wolverine
el_salvador	dd_monsters	defense_role	wolverine
el_salvador	dd_monsters	healing_role	hawkeye
el_salvador	dd_monsters	attack_role	star.brand
el_salvador	dd_monsters	defense_role	star.brand
el_salvador	dd_monsters	healing_role	rogue
el_salvador	dd_monsters	attack_role	star.brand
el_salvador	dd_monsters	defense_role	star.brand
el_salvador	dd_monsters	healing_role	abyss
estonia	aliens	attack_role	iron.man
estonia	aliens	attack_role	thor
estonia	aliens	attack_role	wasp
estonia	aliens	defense_role	wasp
estonia	aliens	healing_role	wasp
estonia	aliens	attack_role	ant.man
estonia	aliens	defense_role	ant.man
estonia	aliens	healing_role	batman@dc-world.com
estonia	aliens	attack_role	hulk
estonia	aliens	defense_role	hulk
estonia	aliens	healing_role	hulk
estonia	aliens	attack_role	capatain.america
estonia	aliens	defense_role	capatain.america
estonia	aliens	healing_role	capatain.america
estonia	aliens	attack_role	capatain.america
estonia	aliens	defense_role	capatain.america
estonia	aliens	healing_role	capatain.america
estonia	aliens	attack_role	capatain.america
estonia	aliens	defense_role	capatain.america
estonia	aliens	healing_role	capatain.america
estonia	aliens	attack_role	hawkeye
estonia	aliens	defense_role	hawkeye
estonia	aliens	healing_role	hawkeye
estonia	aliens	attack_role	hawkeye
estonia	aliens	defense_role	hawkeye
estonia	aliens	healing_role	hawkeye
estonia	aliens	attack_role	capatain.america
estonia	aliens	defense_role	capatain.america
estonia	aliens	healing_role	capatain.america
estonia	aliens	attack_role	capatain.america
estonia	aliens	defense_role	capatain.america
estonia	aliens	healing_role	capatain.america
estonia	predators	attack_role	iron.man
estonia	predators	attack_role	thor
estonia	predators	attack_role	wasp
estonia	predators	defense_role	wasp
estonia	predators	healing_role	wasp
estonia	predators	attack_role	ant.man
estonia	predators	defense_role	ant.man
estonia	predators	healing_role	batman@dc-world.com
estonia	predators	attack_role	hulk
estonia	predators	defense_role	hulk
estonia	predators	healing_role	hulk
estonia	predators	attack_role	capatain.america
estonia	predators	defense_role	capatain.america
estonia	predators	healing_role	capatain.america
estonia	predators	attack_role	capatain.america
estonia	predators	defense_role	capatain.america
estonia	predators	healing_role	capatain.america
estonia	predators	attack_role	capatain.america
estonia	predators	defense_role	capatain.america
estonia	predators	healing_role	capatain.america
estonia	predators	attack_role	hawkeye
estonia	predators	defense_role	hawkeye
estonia	predators	healing_role	hawkeye
estonia	predators	attack_role	hawkeye
estonia	predators	defense_role	hawkeye
estonia	predators	healing_role	hawkeye
estonia	predators	attack_role	capatain.america
estonia	predators	defense_role	capatain.america
estonia	predators	healing_role	capatain.america
estonia	predators	attack_role	capatain.america
estonia	predators	defense_role	capatain.america
estonia	predators	healing_role	capatain.america
estonia	dd_monsters	attack_role	iron.man
estonia	dd_monsters	attack_role	thor
estonia	dd_monsters	attack_role	wasp
estonia	dd_monsters	defense_role	wasp
estonia	dd_monsters	healing_role	wasp
estonia	dd_monsters	attack_role	ant.man
estonia	dd_monsters	defense_role	ant.man
estonia	dd_monsters	healing_role	batman@dc-world.com
estonia	dd_monsters	attack_role	hulk
estonia	dd_monsters	defense_role	hulk
estonia	dd_monsters	healing_role	hulk
estonia	dd_monsters	attack_role	capatain.america
estonia	dd_monsters	defense_role	capatain.america
estonia	dd_monsters	healing_role	capatain.america
estonia	dd_monsters	attack_role	capatain.america
estonia	dd_monsters	defense_role	capatain.america
estonia	dd_monsters	healing_role	capatain.america
estonia	dd_monsters	attack_role	capatain.america
estonia	dd_monsters	defense_role	capatain.america
estonia	dd_monsters	healing_role	capatain.america
estonia	dd_monsters	attack_role	hawkeye
estonia	dd_monsters	defense_role	hawkeye
estonia	dd_monsters	healing_role	hawkeye
estonia	dd_monsters	attack_role	hawkeye
estonia	dd_monsters	defense_role	hawkeye
estonia	dd_monsters	healing_role	hawkeye
estonia	dd_monsters	attack_role	capatain.america
estonia	dd_monsters	defense_role	capatain.america
estonia	dd_monsters	healing_role	capatain.america
estonia	dd_monsters	attack_role	capatain.america
estonia	dd_monsters	defense_role	capatain.america
estonia	dd_monsters	healing_role	capatain.america
ethiopa	aliens	attack_role	iron.man
ethiopa	aliens	attack_role	thor
ethiopa	aliens	attack_role	wasp
ethiopa	aliens	defense_role	wasp
ethiopa	aliens	healing_role	wasp
ethiopa	aliens	attack_role	ant.man
ethiopa	aliens	defense_role	ant.man
ethiopa	aliens	healing_role	batman@dc-world.com
ethiopa	aliens	attack_role	hulk
ethiopa	aliens	defense_role	hulk
ethiopa	aliens	healing_role	hulk
ethiopa	aliens	attack_role	capatain.america
ethiopa	aliens	defense_role	capatain.america
ethiopa	aliens	healing_role	capatain.america
ethiopa	aliens	attack_role	capatain.america
ethiopa	aliens	defense_role	capatain.america
ethiopa	aliens	healing_role	capatain.america
ethiopa	aliens	attack_role	capatain.america
ethiopa	aliens	defense_role	capatain.america
ethiopa	aliens	healing_role	capatain.america
ethiopa	aliens	attack_role	hawkeye
ethiopa	aliens	defense_role	hawkeye
ethiopa	aliens	healing_role	hawkeye
ethiopa	aliens	attack_role	hawkeye
ethiopa	aliens	defense_role	hawkeye
ethiopa	aliens	healing_role	hawkeye
ethiopa	aliens	attack_role	capatain.america
ethiopa	aliens	defense_role	capatain.america
ethiopa	aliens	healing_role	capatain.america
ethiopa	aliens	attack_role	capatain.america
ethiopa	aliens	defense_role	capatain.america
ethiopa	aliens	healing_role	capatain.america
ethiopa	predators	attack_role	iron.man
ethiopa	predators	attack_role	thor
ethiopa	predators	attack_role	wasp
ethiopa	predators	defense_role	wasp
ethiopa	predators	healing_role	wasp
ethiopa	predators	attack_role	ant.man
ethiopa	predators	defense_role	ant.man
ethiopa	predators	healing_role	batman@dc-world.com
ethiopa	predators	attack_role	hulk
ethiopa	predators	defense_role	hulk
ethiopa	predators	healing_role	hulk
ethiopa	predators	attack_role	capatain.america
ethiopa	predators	defense_role	capatain.america
ethiopa	predators	healing_role	capatain.america
ethiopa	predators	attack_role	capatain.america
ethiopa	predators	defense_role	capatain.america
ethiopa	predators	healing_role	capatain.america
ethiopa	predators	attack_role	capatain.america
ethiopa	predators	defense_role	capatain.america
ethiopa	predators	healing_role	capatain.america
ethiopa	predators	attack_role	hawkeye
ethiopa	predators	defense_role	hawkeye
ethiopa	predators	healing_role	hawkeye
ethiopa	predators	attack_role	hawkeye
ethiopa	predators	defense_role	hawkeye
ethiopa	predators	healing_role	hawkeye
ethiopa	predators	attack_role	capatain.america
ethiopa	predators	defense_role	capatain.america
ethiopa	predators	healing_role	capatain.america
ethiopa	predators	attack_role	capatain.america
ethiopa	predators	defense_role	capatain.america
ethiopa	predators	healing_role	capatain.america
ethiopa	dd_monsters	attack_role	iron.man
ethiopa	dd_monsters	attack_role	thor
ethiopa	dd_monsters	attack_role	wasp
ethiopa	dd_monsters	defense_role	wasp
ethiopa	dd_monsters	healing_role	wasp
ethiopa	dd_monsters	attack_role	ant.man
ethiopa	dd_monsters	defense_role	ant.man
ethiopa	dd_monsters	healing_role	batman@dc-world.com
ethiopa	dd_monsters	attack_role	hulk
ethiopa	dd_monsters	defense_role	hulk
ethiopa	dd_monsters	healing_role	hulk
ethiopa	dd_monsters	attack_role	capatain.america
ethiopa	dd_monsters	defense_role	capatain.america
ethiopa	dd_monsters	healing_role	capatain.america
ethiopa	dd_monsters	attack_role	capatain.america
ethiopa	dd_monsters	defense_role	capatain.america
ethiopa	dd_monsters	healing_role	capatain.america
ethiopa	dd_monsters	attack_role	capatain.america
ethiopa	dd_monsters	defense_role	capatain.america
ethiopa	dd_monsters	healing_role	capatain.america
ethiopa	dd_monsters	attack_role	hawkeye
ethiopa	dd_monsters	defense_role	hawkeye
ethiopa	dd_monsters	healing_role	hawkeye
ethiopa	dd_monsters	attack_role	hawkeye
ethiopa	dd_monsters	defense_role	hawkeye
ethiopa	dd_monsters	healing_role	hawkeye
ethiopa	dd_monsters	attack_role	capatain.america
ethiopa	dd_monsters	defense_role	capatain.america
ethiopa	dd_monsters	healing_role	capatain.america
ethiopa	dd_monsters	attack_role	capatain.america
ethiopa	dd_monsters	defense_role	capatain.america
ethiopa	dd_monsters	healing_role	capatain.america
finland	aliens	attack_role	iron.man
finland	aliens	attack_role	thor
finland	aliens	attack_role	wasp
finland	aliens	defense_role	wasp
finland	aliens	healing_role	wasp
finland	aliens	attack_role	ant.man
finland	aliens	defense_role	ant.man
finland	aliens	healing_role	batman@dc-world.com
finland	aliens	attack_role	hulk
finland	aliens	defense_role	hulk
finland	aliens	healing_role	hulk
finland	aliens	attack_role	capatain.america
finland	aliens	defense_role	capatain.america
finland	aliens	healing_role	capatain.america
finland	aliens	attack_role	capatain.america
finland	aliens	defense_role	capatain.america
finland	aliens	healing_role	capatain.america
finland	aliens	attack_role	capatain.america
finland	aliens	defense_role	capatain.america
finland	aliens	healing_role	capatain.america
finland	aliens	attack_role	hawkeye
finland	aliens	defense_role	hawkeye
finland	aliens	healing_role	hawkeye
finland	aliens	attack_role	hawkeye
finland	aliens	defense_role	hawkeye
finland	aliens	healing_role	hawkeye
finland	aliens	attack_role	capatain.america
finland	aliens	defense_role	capatain.america
finland	aliens	healing_role	capatain.america
finland	aliens	attack_role	capatain.america
finland	aliens	defense_role	capatain.america
finland	aliens	healing_role	capatain.america
finland	predators	attack_role	iron.man
finland	predators	attack_role	thor
finland	predators	attack_role	wasp
finland	predators	defense_role	wasp
finland	predators	healing_role	wasp
finland	predators	attack_role	ant.man
finland	predators	defense_role	ant.man
finland	predators	healing_role	batman@dc-world.com
finland	predators	attack_role	hulk
finland	predators	defense_role	hulk
finland	predators	healing_role	hulk
finland	predators	attack_role	capatain.america
finland	predators	defense_role	capatain.america
finland	predators	healing_role	capatain.america
finland	predators	attack_role	capatain.america
finland	predators	defense_role	capatain.america
finland	predators	healing_role	capatain.america
finland	predators	attack_role	capatain.america
finland	predators	defense_role	capatain.america
finland	predators	healing_role	capatain.america
finland	predators	attack_role	hawkeye
finland	predators	defense_role	hawkeye
finland	predators	healing_role	hawkeye
finland	predators	attack_role	hawkeye
finland	predators	defense_role	hawkeye
finland	predators	healing_role	hawkeye
finland	predators	attack_role	capatain.america
finland	predators	defense_role	capatain.america
finland	predators	healing_role	capatain.america
finland	predators	attack_role	capatain.america
finland	predators	defense_role	capatain.america
finland	predators	healing_role	capatain.america
finland	dd_monsters	attack_role	iron.man
finland	dd_monsters	attack_role	thor
finland	dd_monsters	attack_role	wasp
finland	dd_monsters	defense_role	wasp
finland	dd_monsters	healing_role	wasp
finland	dd_monsters	attack_role	ant.man
finland	dd_monsters	defense_role	ant.man
finland	dd_monsters	healing_role	batman@dc-world.com
finland	dd_monsters	attack_role	hulk
finland	dd_monsters	defense_role	hulk
finland	dd_monsters	healing_role	hulk
finland	dd_monsters	attack_role	capatain.america
finland	dd_monsters	defense_role	capatain.america
finland	dd_monsters	healing_role	capatain.america
finland	dd_monsters	attack_role	capatain.america
finland	dd_monsters	defense_role	capatain.america
finland	dd_monsters	healing_role	capatain.america
finland	dd_monsters	attack_role	capatain.america
finland	dd_monsters	defense_role	capatain.america
finland	dd_monsters	healing_role	capatain.america
finland	dd_monsters	attack_role	hawkeye
finland	dd_monsters	defense_role	hawkeye
finland	dd_monsters	healing_role	hawkeye
finland	dd_monsters	attack_role	hawkeye
finland	dd_monsters	defense_role	hawkeye
finland	dd_monsters	healing_role	hawkeye
finland	dd_monsters	attack_role	capatain.america
finland	dd_monsters	defense_role	capatain.america
finland	dd_monsters	healing_role	capatain.america
finland	dd_monsters	attack_role	capatain.america
finland	dd_monsters	defense_role	capatain.america
finland	dd_monsters	healing_role	capatain.america
germany	aliens	attack_role	iron.man
germany	aliens	attack_role	thor
germany	aliens	attack_role	wasp
germany	aliens	defense_role	wasp
germany	aliens	healing_role	wasp
germany	aliens	attack_role	ant.man
germany	aliens	defense_role	ant.man
germany	aliens	healing_role	batman@dc-world.com
germany	aliens	attack_role	hulk
germany	aliens	defense_role	hulk
germany	aliens	healing_role	hulk
germany	aliens	attack_role	capatain.america
germany	aliens	defense_role	capatain.america
germany	aliens	healing_role	capatain.america
germany	aliens	attack_role	capatain.america
germany	aliens	defense_role	capatain.america
germany	aliens	healing_role	capatain.america
germany	aliens	attack_role	capatain.america
germany	aliens	defense_role	capatain.america
germany	aliens	healing_role	capatain.america
germany	aliens	attack_role	hawkeye
germany	aliens	defense_role	hawkeye
germany	aliens	healing_role	hawkeye
germany	aliens	attack_role	hawkeye
germany	aliens	defense_role	hawkeye
germany	aliens	healing_role	hawkeye
germany	aliens	attack_role	capatain.america
germany	aliens	defense_role	capatain.america
germany	aliens	healing_role	capatain.america
germany	aliens	attack_role	capatain.america
germany	aliens	defense_role	capatain.america
germany	aliens	healing_role	capatain.america
germany	predators	attack_role	iron.man
germany	predators	attack_role	thor
germany	predators	attack_role	wasp
germany	predators	defense_role	wasp
germany	predators	healing_role	wasp
germany	predators	attack_role	ant.man
germany	predators	defense_role	ant.man
germany	predators	healing_role	batman@dc-world.com
germany	predators	attack_role	hulk
germany	predators	defense_role	hulk
germany	predators	healing_role	hulk
germany	predators	attack_role	capatain.america
germany	predators	defense_role	capatain.america
germany	predators	healing_role	capatain.america
germany	predators	attack_role	capatain.america
germany	predators	defense_role	capatain.america
germany	predators	healing_role	capatain.america
germany	predators	attack_role	capatain.america
germany	predators	defense_role	capatain.america
germany	predators	healing_role	capatain.america
germany	predators	attack_role	hawkeye
germany	predators	defense_role	hawkeye
germany	predators	healing_role	hawkeye
germany	predators	attack_role	hawkeye
germany	predators	defense_role	hawkeye
germany	predators	healing_role	hawkeye
germany	predators	attack_role	capatain.america
germany	predators	defense_role	capatain.america
germany	predators	healing_role	capatain.america
germany	predators	attack_role	capatain.america
germany	predators	defense_role	capatain.america
germany	predators	healing_role	capatain.america
germany	dd_monsters	attack_role	iron.man
germany	dd_monsters	attack_role	thor
germany	dd_monsters	attack_role	wasp
germany	dd_monsters	defense_role	wasp
germany	dd_monsters	healing_role	wasp
germany	dd_monsters	attack_role	ant.man
germany	dd_monsters	defense_role	ant.man
germany	dd_monsters	healing_role	batman@dc-world.com
germany	dd_monsters	attack_role	hulk
germany	dd_monsters	defense_role	hulk
germany	dd_monsters	healing_role	hulk
germany	dd_monsters	attack_role	capatain.america
germany	dd_monsters	defense_role	capatain.america
germany	dd_monsters	healing_role	capatain.america
germany	dd_monsters	attack_role	capatain.america
germany	dd_monsters	defense_role	capatain.america
germany	dd_monsters	healing_role	capatain.america
germany	dd_monsters	attack_role	capatain.america
germany	dd_monsters	defense_role	capatain.america
germany	dd_monsters	healing_role	capatain.america
germany	dd_monsters	attack_role	hawkeye
germany	dd_monsters	defense_role	hawkeye
germany	dd_monsters	healing_role	hawkeye
germany	dd_monsters	attack_role	hawkeye
germany	dd_monsters	defense_role	hawkeye
germany	dd_monsters	healing_role	hawkeye
germany	dd_monsters	attack_role	capatain.america
germany	dd_monsters	defense_role	capatain.america
germany	dd_monsters	healing_role	capatain.america
germany	dd_monsters	attack_role	capatain.america
germany	dd_monsters	defense_role	capatain.america
germany	dd_monsters	healing_role	capatain.america
ghana	aliens	attack_role	iron.man
ghana	aliens	attack_role	thor
ghana	aliens	attack_role	wasp
ghana	aliens	defense_role	wasp
ghana	aliens	healing_role	wasp
ghana	aliens	attack_role	ant.man
ghana	aliens	defense_role	ant.man
ghana	aliens	healing_role	batman@dc-world.com
ghana	aliens	attack_role	hulk
ghana	aliens	defense_role	hulk
ghana	aliens	healing_role	hulk
ghana	aliens	attack_role	capatain.america
ghana	aliens	defense_role	capatain.america
ghana	aliens	healing_role	capatain.america
ghana	aliens	attack_role	capatain.america
ghana	aliens	defense_role	capatain.america
ghana	aliens	healing_role	capatain.america
ghana	aliens	attack_role	capatain.america
ghana	aliens	defense_role	capatain.america
ghana	aliens	healing_role	capatain.america
ghana	aliens	attack_role	hawkeye
ghana	aliens	defense_role	hawkeye
ghana	aliens	healing_role	hawkeye
ghana	aliens	attack_role	hawkeye
ghana	aliens	defense_role	hawkeye
ghana	aliens	healing_role	hawkeye
ghana	aliens	attack_role	capatain.america
ghana	aliens	defense_role	capatain.america
ghana	aliens	healing_role	capatain.america
ghana	aliens	attack_role	capatain.america
ghana	aliens	defense_role	capatain.america
ghana	aliens	healing_role	capatain.america
ghana	predators	attack_role	iron.man
ghana	predators	attack_role	thor
ghana	predators	attack_role	wasp
ghana	predators	defense_role	wasp
ghana	predators	healing_role	wasp
ghana	predators	attack_role	ant.man
ghana	predators	defense_role	ant.man
ghana	predators	healing_role	batman@dc-world.com
ghana	predators	attack_role	hulk
ghana	predators	defense_role	hulk
ghana	predators	healing_role	hulk
ghana	predators	attack_role	capatain.america
ghana	predators	defense_role	capatain.america
ghana	predators	healing_role	capatain.america
ghana	predators	attack_role	capatain.america
ghana	predators	defense_role	capatain.america
ghana	predators	healing_role	capatain.america
ghana	predators	attack_role	capatain.america
ghana	predators	defense_role	capatain.america
ghana	predators	healing_role	capatain.america
ghana	predators	attack_role	hawkeye
ghana	predators	defense_role	hawkeye
ghana	predators	healing_role	hawkeye
ghana	predators	attack_role	hawkeye
ghana	predators	defense_role	hawkeye
ghana	predators	healing_role	hawkeye
ghana	predators	attack_role	capatain.america
ghana	predators	defense_role	capatain.america
ghana	predators	healing_role	capatain.america
ghana	predators	attack_role	capatain.america
ghana	predators	defense_role	capatain.america
ghana	predators	healing_role	capatain.america
ghana	dd_monsters	attack_role	hercules
ghana	dd_monsters	defense_role	hercules
ghana	dd_monsters	healing_role	agent.venom
ghana	dd_monsters	attack_role	ant.man
ghana	dd_monsters	defense_role	ant.man
ghana	dd_monsters	healing_role	batman@dc-world.com
ghana	dd_monsters	attack_role	hulk
ghana	dd_monsters	defense_role	hulk
ghana	dd_monsters	healing_role	hulk
ghana	dd_monsters	attack_role	hercules
ghana	dd_monsters	defense_role	hercules
ghana	dd_monsters	healing_role	havok
ghana	dd_monsters	attack_role	hercules
ghana	dd_monsters	defense_role	hercules
ghana	dd_monsters	healing_role	sunspot
ghana	dd_monsters	attack_role	hercules
ghana	dd_monsters	defense_role	hercules
ghana	dd_monsters	healing_role	smasher
ghana	dd_monsters	attack_role	hawkeye
ghana	dd_monsters	defense_role	hawkeye
ghana	dd_monsters	healing_role	hawkeye
ghana	dd_monsters	attack_role	hawkeye
ghana	dd_monsters	defense_role	hawkeye
ghana	dd_monsters	healing_role	hawkeye
ghana	dd_monsters	attack_role	hercules
ghana	dd_monsters	defense_role	hercules
ghana	dd_monsters	healing_role	rogue
ghana	dd_monsters	attack_role	hercules
ghana	dd_monsters	defense_role	hercules
ghana	dd_monsters	healing_role	abyss
greece	aliens	attack_role	iron.man
greece	aliens	attack_role	thor
greece	aliens	attack_role	wasp
greece	aliens	defense_role	wasp
greece	aliens	healing_role	wasp
greece	aliens	attack_role	ant.man
greece	aliens	defense_role	ant.man
greece	aliens	healing_role	batman@dc-world.com
greece	aliens	attack_role	hulk
greece	aliens	defense_role	hulk
greece	aliens	healing_role	hulk
greece	aliens	attack_role	capatain.america
greece	aliens	defense_role	capatain.america
greece	aliens	healing_role	capatain.america
greece	aliens	attack_role	capatain.america
greece	aliens	defense_role	capatain.america
greece	aliens	healing_role	capatain.america
greece	aliens	attack_role	capatain.america
greece	aliens	defense_role	capatain.america
greece	aliens	healing_role	capatain.america
greece	aliens	attack_role	hawkeye
greece	aliens	defense_role	hawkeye
greece	aliens	healing_role	hawkeye
greece	aliens	attack_role	hawkeye
greece	aliens	defense_role	hawkeye
greece	aliens	healing_role	hawkeye
greece	aliens	attack_role	capatain.america
greece	aliens	defense_role	capatain.america
greece	aliens	healing_role	capatain.america
greece	aliens	attack_role	capatain.america
greece	aliens	defense_role	capatain.america
greece	aliens	healing_role	capatain.america
greece	predators	attack_role	iron.man
greece	predators	attack_role	thor
greece	predators	attack_role	wasp
greece	predators	defense_role	wasp
greece	predators	healing_role	wasp
greece	predators	attack_role	ant.man
greece	predators	defense_role	ant.man
greece	predators	healing_role	batman@dc-world.com
greece	predators	attack_role	hulk
greece	predators	defense_role	hulk
greece	predators	healing_role	hulk
greece	predators	attack_role	capatain.america
greece	predators	defense_role	capatain.america
greece	predators	healing_role	capatain.america
greece	predators	attack_role	capatain.america
greece	predators	defense_role	capatain.america
greece	predators	healing_role	capatain.america
greece	predators	attack_role	capatain.america
greece	predators	defense_role	capatain.america
greece	predators	healing_role	capatain.america
greece	predators	attack_role	hawkeye
greece	predators	defense_role	hawkeye
greece	predators	healing_role	hawkeye
greece	predators	attack_role	hawkeye
greece	predators	defense_role	hawkeye
greece	predators	healing_role	hawkeye
greece	predators	attack_role	capatain.america
greece	predators	defense_role	capatain.america
greece	predators	healing_role	capatain.america
greece	predators	attack_role	capatain.america
greece	predators	defense_role	capatain.america
greece	predators	healing_role	capatain.america
greece	dd_monsters	attack_role	iron.man
greece	dd_monsters	attack_role	thor
greece	dd_monsters	attack_role	wasp
greece	dd_monsters	defense_role	wasp
greece	dd_monsters	healing_role	wasp
greece	dd_monsters	attack_role	ant.man
greece	dd_monsters	defense_role	ant.man
greece	dd_monsters	healing_role	batman@dc-world.com
greece	dd_monsters	attack_role	hulk
greece	dd_monsters	defense_role	hulk
greece	dd_monsters	healing_role	hulk
greece	dd_monsters	attack_role	capatain.america
greece	dd_monsters	defense_role	capatain.america
greece	dd_monsters	healing_role	capatain.america
greece	dd_monsters	attack_role	capatain.america
greece	dd_monsters	defense_role	capatain.america
greece	dd_monsters	healing_role	capatain.america
greece	dd_monsters	attack_role	capatain.america
greece	dd_monsters	defense_role	capatain.america
greece	dd_monsters	healing_role	capatain.america
greece	dd_monsters	attack_role	hawkeye
greece	dd_monsters	defense_role	hawkeye
greece	dd_monsters	healing_role	hawkeye
greece	dd_monsters	attack_role	hawkeye
greece	dd_monsters	defense_role	hawkeye
greece	dd_monsters	healing_role	hawkeye
greece	dd_monsters	attack_role	capatain.america
greece	dd_monsters	defense_role	capatain.america
greece	dd_monsters	healing_role	capatain.america
greece	dd_monsters	attack_role	capatain.america
greece	dd_monsters	defense_role	capatain.america
greece	dd_monsters	healing_role	capatain.america
guatemala	aliens	attack_role	star.brand
guatemala	aliens	attack_role	star.brand
guatemala	aliens	attack_role	star.brand
guatemala	aliens	defense_role	star.brand
guatemala	aliens	healing_role	agent.venom
guatemala	aliens	attack_role	shang-chi
guatemala	aliens	defense_role	shang-chi
guatemala	aliens	healing_role	batman@dc-world.com
guatemala	aliens	attack_role	sentry
guatemala	aliens	defense_role	sentry
guatemala	aliens	healing_role	hulk
guatemala	aliens	attack_role	star.brand
guatemala	aliens	defense_role	star.brand
guatemala	aliens	healing_role	havok
guatemala	aliens	attack_role	star.brand
guatemala	aliens	defense_role	star.brand
guatemala	aliens	healing_role	sunspot
guatemala	aliens	attack_role	star.brand
guatemala	aliens	defense_role	star.brand
guatemala	aliens	healing_role	smasher
guatemala	aliens	attack_role	wolverine
guatemala	aliens	defense_role	wolverine
guatemala	aliens	healing_role	hawkeye
guatemala	aliens	attack_role	wolverine
guatemala	aliens	defense_role	wolverine
guatemala	aliens	healing_role	hawkeye
guatemala	aliens	attack_role	star.brand
guatemala	aliens	defense_role	star.brand
guatemala	aliens	healing_role	rogue
guatemala	aliens	attack_role	star.brand
guatemala	aliens	defense_role	star.brand
guatemala	aliens	healing_role	abyss
guatemala	predators	attack_role	star.brand
guatemala	predators	attack_role	star.brand
guatemala	predators	attack_role	star.brand
guatemala	predators	defense_role	star.brand
guatemala	predators	healing_role	agent.venom
guatemala	predators	attack_role	shang-chi
guatemala	predators	defense_role	shang-chi
guatemala	predators	healing_role	batman@dc-world.com
guatemala	predators	attack_role	sentry
guatemala	predators	defense_role	sentry
guatemala	predators	healing_role	hulk
guatemala	predators	attack_role	star.brand
guatemala	predators	defense_role	star.brand
guatemala	predators	healing_role	havok
guatemala	predators	attack_role	star.brand
guatemala	predators	defense_role	star.brand
guatemala	predators	healing_role	sunspot
guatemala	predators	attack_role	star.brand
guatemala	predators	defense_role	star.brand
guatemala	predators	healing_role	smasher
guatemala	predators	attack_role	wolverine
guatemala	predators	defense_role	wolverine
guatemala	predators	healing_role	hawkeye
guatemala	predators	attack_role	wolverine
guatemala	predators	defense_role	wolverine
guatemala	predators	healing_role	hawkeye
guatemala	predators	attack_role	star.brand
guatemala	predators	defense_role	star.brand
guatemala	predators	healing_role	rogue
guatemala	predators	attack_role	star.brand
guatemala	predators	defense_role	star.brand
guatemala	predators	healing_role	abyss
guatemala	dd_monsters	attack_role	star.brand
guatemala	dd_monsters	attack_role	star.brand
guatemala	dd_monsters	attack_role	star.brand
guatemala	dd_monsters	defense_role	star.brand
guatemala	dd_monsters	healing_role	agent.venom
guatemala	dd_monsters	attack_role	shang-chi
guatemala	dd_monsters	defense_role	shang-chi
guatemala	dd_monsters	healing_role	batman@dc-world.com
guatemala	dd_monsters	attack_role	sentry
guatemala	dd_monsters	defense_role	sentry
guatemala	dd_monsters	healing_role	hulk
guatemala	dd_monsters	attack_role	star.brand
guatemala	dd_monsters	defense_role	star.brand
guatemala	dd_monsters	healing_role	havok
guatemala	dd_monsters	attack_role	star.brand
guatemala	dd_monsters	defense_role	star.brand
guatemala	dd_monsters	healing_role	sunspot
guatemala	dd_monsters	attack_role	star.brand
guatemala	dd_monsters	defense_role	star.brand
guatemala	dd_monsters	healing_role	smasher
guatemala	dd_monsters	attack_role	wolverine
guatemala	dd_monsters	defense_role	wolverine
guatemala	dd_monsters	healing_role	hawkeye
guatemala	dd_monsters	attack_role	wolverine
guatemala	dd_monsters	defense_role	wolverine
guatemala	dd_monsters	healing_role	hawkeye
guatemala	dd_monsters	attack_role	star.brand
guatemala	dd_monsters	defense_role	star.brand
guatemala	dd_monsters	healing_role	rogue
guatemala	dd_monsters	attack_role	star.brand
guatemala	dd_monsters	defense_role	star.brand
guatemala	dd_monsters	healing_role	abyss
honduras	aliens	attack_role	star.brand
honduras	aliens	attack_role	star.brand
honduras	aliens	attack_role	star.brand
honduras	aliens	defense_role	star.brand
honduras	aliens	healing_role	agent.venom
honduras	aliens	attack_role	shang-chi
honduras	aliens	defense_role	shang-chi
honduras	aliens	healing_role	batman@dc-world.com
honduras	aliens	attack_role	sentry
honduras	aliens	defense_role	sentry
honduras	aliens	healing_role	hulk
honduras	aliens	attack_role	star.brand
honduras	aliens	defense_role	star.brand
honduras	aliens	healing_role	havok
honduras	aliens	attack_role	star.brand
honduras	aliens	defense_role	star.brand
honduras	aliens	healing_role	sunspot
honduras	aliens	attack_role	star.brand
honduras	aliens	defense_role	star.brand
honduras	aliens	healing_role	smasher
