Country_Code,Invader_Species,Role,Email
ireland,predators,attack_role,black.panther@avengers.com
ireland,d&d_beholder,attack_role,black.panther@avengers.com
ireland,d&d_beholder,defense_role,black.panther@avengers.com
ireland,d&d_beholder,healing_role,nightmask@avengers.com
ireland,d&d_devil,attack_role,black.panther@avengers.com
ireland,d&d_devil,defense_role,black.panther@avengers.com
ireland,d&d_devil,healing_role,black.panther@avengers.com
ireland,d&d_lich,attack_role,black.panther@avengers.com
ireland,d&d_lich,defense_role,black.panther@avengers.com
ireland,d&d_lich,healing_role,hulk@avengers.com
ireland,d&d_mind_flayer,attack_role,black.panther@avengers.com
ireland,d&d_mind_flayer,defense_role,black.panther@avengers.com
ireland,d&d_mind_flayer,healing_role,nightmask@avengers.com
ireland,d&d_vampire,attack_role,black.panther@avengers.com
ireland,d&d_vampire,defense_role,black.panther@avengers.com
ireland,d&d_vampire,healing_role,nightmask@avengers.com
ireland,d&d_red_dragon,attack_role,black.panther@avengers.com
ireland,d&d_red_dragon,defense_role,black.panther@avengers.com
ireland,d&d_red_dragon,healing_role,nightmask@avengers.com
ireland,d&d_hill_giant,attack_role,hawkeye@avengers.com
ireland,d&d_hill_giant,defense_role,hawkeye@avengers.com
ireland,d&d_hill_giant,healing_role,hawkeye@avengers.com
ireland,d&d_treant,attack_role,hawkeye@avengers.com
ireland,d&d_treant,defense_role,hawkeye@avengers.com
ireland,d&d_treant,healing_role,hawkeye@avengers.com
ireland,d&d_werewolf,attack_role,black.panther@avengers.com
ireland,d&d_werewolf,defense_role,black.panther@avengers.com
ireland,d&d_werewolf,healing_role,nightmask@avengers.com
ireland,d&d_yuan-ti,attack_role,black.panther@avengers.com
ireland,d&d_yuan-ti,defense_role,black.panther@avengers.com
ireland,d&d_yuan-ti,healing_role,nightmask@avengers.com
israel,aliens,attack_role,iron.man@avengers.com
israel,predators,attack_role,thor@avengers.com
israel,d&d_beholder,attack_role,hercules@avengers.com
israel,d&d_beholder,defense_role,hercules@avengers.com
israel,d&d_beholder,healing_role,agent.venom@avengers.com
israel,d&d_devil,attack_role,ant.man@avengers.com
israel,d&d_devil,defense_role,ant.man@avengers.com
israel,d&d_devil,healing_role,batman@dc-world.com
israel,d&d_lich,attack_role,hulk@avengers.com
israel,d&d_lich,defense_role,hulk@avengers.com
israel,d&d_lich,healing_role,hulk@avengers.com
israel,d&d_mind_flayer,attack_role,hercules@avengers.com
israel,d&d_mind_flayer,defense_role,hercules@avengers.com
israel,d&d_mind_flayer,healing_role,havok@avengers.com
israel,d&d_vampire,attack_role,hercules@avengers.com
israel,d&d_vampire,defense_role,hercules@avengers.com
israel,d&d_vampire,healing_role,sunspot@avengers.com
israel,d&d_red_dragon,attack_role,hercules@avengers.com
israel,d&d_red_dragon,defense_role,hercules@avengers.com
israel,d&d_red_dragon,healing_role,smasher@avengers.com
israel,d&d_hill_giant,attack_role,hawkeye@avengers.com
israel,d&d_hill_giant,defense_role,hawkeye@avengers.com
israel,d&d_hill_giant,healing_role,hawkeye@avengers.com
israel,d&d_treant,attack_role,hawkeye@avengers.com
israel,d&d_treant,defense_role,hawkeye@avengers.com
israel,d&d_treant,healing_role,hawkeye@avengers.com
israel,d&d_werewolf,attack_role,hercules@avengers.com
israel,d&d_werewolf,defense_role,hercules@avengers.com
israel,d&d_werewolf,healing_role,rogue@avengers.com
israel,d&d_yuan-ti,attack_role,hercules@avengers.com
israel,d&d_yuan-ti,defense_role,hercules@avengers.com
israel,d&d_yuan-ti,healing_role,abyss@avengers.com
italy,aliens,attack_role,iron.man@avengers.com
italy,predators,attack_role,thor@avengers.com
italy,d&d_beholder,attack_role,wasp@avengers.com
italy,d&d_beholder,defense_role,wasp@avengers.com
italy,d&d_beholder,healing_role,wasp@avengers.com
italy,d&d_devil,attack_role,ant.man@avengers.com
italy,d&d_devil,defense_role,ant.man@avengers.com
italy,d&d_devil,healing_role,batman@dc-world.com
italy,d&d_lich,attack_role,hulk@avengers.com
italy,d&d_lich,defense_role,hulk@avengers.com
italy,d&d_lich,healing_role,hulk@avengers.com
italy,d&d_mind_flayer,attack_role,captain.america@avengers.com
italy,d&d_mind_flayer,defense_role,captain.america@avengers.com
italy,d&d_mind_flayer,healing_role,captain.america@avengers.com
italy,d&d_vampire,attack_role,captain.america@avengers.com
italy,d&d_vampire,defense_role,captain.america@avengers.com
italy,d&d_vampire,healing_role,captain.america@avengers.com
italy,d&d_red_dragon,attack_role,captain.america@avengers.com
italy,d&d_red_dragon,defense_role,captain.america@avengers.com
italy,d&d_red_dragon,healing_role,captain.america@avengers.com
italy,d&d_hill_giant,attack_role,hawkeye@avengers.com
italy,d&d_hill_giant,defense_role,hawkeye@avengers.com
italy,d&d_hill_giant,healing_role,hawkeye@avengers.com
italy,d&d_treant,attack_role,hawkeye@avengers.com
italy,d&d_treant,defense_role,hawkeye@avengers.com
italy,d&d_treant,healing_role,hawkeye@avengers.com
italy,d&d_werewolf,attack_role,captain.america@avengers.com
italy,d&d_werewolf,defense_role,captain.america@avengers.com
italy,d&d_werewolf,healing_role,captain.america@avengers.com
italy,d&d_yuan-ti,attack_role,captain.america@avengers.com
italy,d&d_yuan-ti,defense_role,captain.america@avengers.com
italy,d&d_yuan-ti,healing_role,captain.america@avengers.com
jamaica,aliens,attack_role,star.brand@avengers.com
jamaica,predators,attack_role,star.brand@avengers.com
jamaica,d&d_beholder,attack_role,star.brand@avengers.com
jamaica,d&d_beholder,defense_role,star.brand@avengers.com
jamaica,d&d_beholder,healing_role,agent.venom@avengers.com
jamaica,d&d_devil,attack_role,shang-chi@avengers.com
jamaica,d&d_devil,defense_role,shang-chi@avengers.com
jamaica,d&d_devil,healing_role,batman@dc-world.com
jamaica,d&d_lich,attack_role,sentry@avengers.com
jamaica,d&d_lich,defense_role,sentry@avengers.com
jamaica,d&d_lich,healing_role,hulk@avengers.com
jamaica,d&d_mind_flayer,attack_role,star.brand@avengers.com
jamaica,d&d_mind_flayer,defense_role,star.brand@avengers.com
jamaica,d&d_mind_flayer,healing_role,havok@avengers.com
jamaica,d&d_vampire,attack_role,star.brand@avengers.com
jamaica,d&d_vampire,defense_role,star.brand@avengers.com
jamaica,d&d_vampire,healing_role,sunspot@avengers.com
jamaica,d&d_red_dragon,attack_role,star.brand@avengers.com
jamaica,d&d_red_dragon,defense_role,star.brand@avengers.com
jamaica,d&d_red_dragon,healing_role,smasher@avengers.com
jamaica,d&d_hill_giant,attack_role,wolverine@avengers.com
jamaica,d&d_hill_giant,defense_role,wolverine@avengers.com
jamaica,d&d_hill_giant,healing_role,hawkeye@avengers.com
jamaica,d&d_treant,attack_role,wolverine@avengers.com
jamaica,d&d_treant,defense_role,wolverine@avengers.com
jamaica,d&d_treant,healing_role,hawkeye@avengers.com
jamaica,d&d_werewolf,attack_role,star.brand@avengers.com
jamaica,d&d_werewolf,defense_role,star.brand@avengers.com
jamaica,d&d_werewolf,healing_role,rogue@avengers.com
jamaica,d&d_yuan-ti,attack_role,star.brand@avengers.com
jamaica,d&d_yuan-ti,defense_role,star.brand@avengers.com
jamaica,d&d_yuan-ti,healing_role,abyss@avengers.com
japan,aliens,attack_role,iron.man@avengers.com
japan,predators,attack_role,thor@avengers.com
japan,d&d_beholder,attack_role,hercules@avengers.com
japan,d&d_beholder,defense_role,hercules@avengers.com
japan,d&d_beholder,healing_role,agent.venom@avengers.com
japan,d&d_devil,attack_role,ant.man@avengers.com
japan,d&d_devil,defense_role,ant.man@avengers.com
japan,d&d_devil,healing_role,batman@dc-world.com
japan,d&d_lich,attack_role,hulk@avengers.com
japan,d&d_lich,defense_role,hulk@avengers.com
japan,d&d_lich,healing_role,hulk@avengers.com
japan,d&d_mind_flayer,attack_role,hercules@avengers.com
japan,d&d_mind_flayer,defense_role,hercules@avengers.com
japan,d&d_mind_flayer,healing_role,havok@avengers.com
japan,d&d_vampire,attack_role,hercules@avengers.com
japan,d&d_vampire,defense_role,hercules@avengers.com
japan,d&d_vampire,healing_role,sunspot@avengers.com
japan,d&d_red_dragon,attack_role,hercules@avengers.com
japan,d&d_red_dragon,defense_role,hercules@avengers.com
japan,d&d_red_dragon,healing_role,smasher@avengers.com
japan,d&d_hill_giant,attack_role,hawkeye@avengers.com
japan,d&d_hill_giant,defense_role,hawkeye@avengers.com
japan,d&d_hill_giant,healing_role,hawkeye@avengers.com
japan,d&d_treant,attack_role,hawkeye@avengers.com
japan,d&d_treant,defense_role,hawkeye@avengers.com
japan,d&d_treant,healing_role,hawkeye@avengers.com
japan,d&d_werewolf,attack_role,hercules@avengers.com
japan,d&d_werewolf,defense_role,hercules@avengers.com
japan,d&d_werewolf,healing_role,rogue@avengers.com
japan,d&d_yuan-ti,attack_role,hercules@avengers.com
japan,d&d_yuan-ti,defense_role,hercules@avengers.com
japan,d&d_yuan-ti,healing_role,abyss@avengers.com
jordan,aliens,attack_role,iron.man@avengers.com
jordan,predators,attack_role,thor@avengers.com
jordan,d&d_beholder,attack_role,hercules@avengers.com
jordan,d&d_beholder,defense_role,hercules@avengers.com
jordan,d&d_beholder,healing_role,agent.venom@avengers.com
jordan,d&d_devil,attack_role,ant.man@avengers.com
jordan,d&d_devil,defense_role,ant.man@avengers.com
jordan,d&d_devil,healing_role,batman@dc-world.com
jordan,d&d_lich,attack_role,hulk@avengers.com
jordan,d&d_lich,defense_role,hulk@avengers.com
jordan,d&d_lich,healing_role,hulk@avengers.com
jordan,d&d_mind_flayer,attack_role,hercules@avengers.com
jordan,d&d_mind_flayer,defense_role,hercules@avengers.com
jordan,d&d_mind_flayer,healing_role,havok@avengers.com
jordan,d&d_vampire,attack_role,hercules@avengers.com
jordan,d&d_vampire,defense_role,hercules@avengers.com
jordan,d&d_vampire,healing_role,sunspot@avengers.com
jordan,d&d_red_dragon,attack_role,hercules@avengers.com
jordan,d&d_red_dragon,defense_role,hercules@avengers.com
jordan,d&d_red_dragon,healing_role,smasher@avengers.com
jordan,d&d_hill_giant,attack_role,hawkeye@avengers.com
jordan,d&d_hill_giant,defense_role,hawkeye@avengers.com
jordan,d&d_hill_giant,healing_role,hawkeye@avengers.com
jordan,d&d_treant,attack_role,hawkeye@avengers.com
jordan,d&d_treant,defense_role,hawkeye@avengers.com
jordan,d&d_treant,healing_role,hawkeye@avengers.com
jordan,d&d_werewolf,attack_role,hercules@avengers.com
jordan,d&d_werewolf,defense_role,hercules@avengers.com
jordan,d&d_werewolf,healing_role,rogue@avengers.com
jordan,d&d_yuan-ti,attack_role,hercules@avengers.com
jordan,d&d_yuan-ti,defense_role,hercules@avengers.com
jordan,d&d_yuan-ti,healing_role,abyss@avengers.com
kasachstan,aliens,attack_role,iron.man@avengers.com
kasachstan,predators,attack_role,thor@avengers.com
kasachstan,d&d_beholder,attack_role,hercules@avengers.com
kasachstan,d&d_beholder,defense_role,hercules@avengers.com
kasachstan,d&d_beholder,healing_role,agent.venom@avengers.com
kasachstan,d&d_devil,attack_role,ant.man@avengers.com
kasachstan,d&d_devil,defense_role,ant.man@avengers.com
kasachstan,d&d_devil,healing_role,batman@dc-world.com
kasachstan,d&d_lich,attack_role,hulk@avengers.com
kasachstan,d&d_lich,defense_role,hulk@avengers.com
kasachstan,d&d_lich,healing_role,hulk@avengers.com
kasachstan,d&d_mind_flayer,attack_role,hercules@avengers.com
kasachstan,d&d_mind_flayer,defense_role,hercules@avengers.com
kasachstan,d&d_mind_flayer,healing_role,havok@avengers.com
kasachstan,d&d_vampire,attack_role,hercules@avengers.com
kasachstan,d&d_vampire,defense_role,hercules@avengers.com
kasachstan,d&d_vampire,healing_role,sunspot@avengers.com
kasachstan,d&d_red_dragon,attack_role,hercules@avengers.com
kasachstan,d&d_red_dragon,defense_role,hercules@avengers.com
kasachstan,d&d_red_dragon,healing_role,smasher@avengers.com
kasachstan,d&d_hill_giant,attack_role,hawkeye@avengers.com
kasachstan,d&d_hill_giant,defense_role,hawkeye@avengers.com
kasachstan,d&d_hill_giant,healing_role,hawkeye@avengers.com
kasachstan,d&d_treant,attack_role,hawkeye@avengers.com
kasachstan,d&d_treant,defense_role,hawkeye@avengers.com
kasachstan,d&d_treant,healing_role,hawkeye@avengers.com
kasachstan,d&d_werewolf,attack_role,hercules@avengers.com
kasachstan,d&d_werewolf,defense_role,hercules@avengers.com
kasachstan,d&d_werewolf,healing_role,rogue@avengers.com
kasachstan,d&d_yuan-ti,attack_role,hercules@avengers.com
kasachstan,d&d_yuan-ti,defense_role,hercules@avengers.com
kasachstan,d&d_yuan-ti,healing_role,abyss@avengers.com
kenya,aliens,attack_role,iron.man@avengers.com
kenya,predators,attack_role,thor@avengers.com
kenya,d&d_beholder,attack_role,hercules@avengers.com
kenya,d&d_beholder,defense_role,hercules@avengers.com
kenya,d&d_beholder,healing_role,agent.venom@avengers.com
kenya,d&d_devil,attack_role,ant.man@avengers.com
kenya,d&d_devil,defense_role,ant.man@avengers.com
kenya,d&d_devil,healing_role,batman@dc-world.com
kenya,d&d_lich,attack_role,hulk@avengers.com
kenya,d&d_lich,defense_role,hulk@avengers.com
kenya,d&d_lich,healing_role,hulk@avengers.com
kenya,d&d_mind_flayer,attack_role,hercules@avengers.com
kenya,d&d_mind_flayer,defense_role,hercules@avengers.com
kenya,d&d_mind_flayer,healing_role,havok@avengers.com
kenya,d&d_vampire,attack_role,hercules@avengers.com
kenya,d&d_vampire,defense_role,hercules@avengers.com
kenya,d&d_vampire,healing_role,sunspot@avengers.com
kenya,d&d_red_dragon,attack_role,hercules@avengers.com
kenya,d&d_red_dragon,defense_role,hercules@avengers.com
kenya,d&d_red_dragon,healing_role,smasher@avengers.com
kenya,d&d_hill_giant,attack_role,hawkeye@avengers.com
kenya,d&d_hill_giant,defense_role,hawkeye@avengers.com
kenya,d&d_hill_giant,healing_role,hawkeye@avengers.com
kenya,d&d_treant,attack_role,hawkeye@avengers.com
kenya,d&d_treant,defense_role,hawkeye@avengers.com
kenya,d&d_treant,healing_role,hawkeye@avengers.com
kenya,d&d_werewolf,attack_role,hercules@avengers.com
kenya,d&d_werewolf,defense_role,hercules@avengers.com
kenya,d&d_werewolf,healing_role,rogue@avengers.com
kenya,d&d_yuan-ti,attack_role,hercules@avengers.com
kenya,d&d_yuan-ti,defense_role,hercules@avengers.com
kenya,d&d_yuan-ti,healing_role,abyss@avengers.com
kuwait,aliens,attack_role,iron.man@avengers.com
kuwait,predators,attack_role,thor@avengers.com
kuwait,d&d_beholder,attack_role,hercules@avengers.com
kuwait,d&d_beholder,defense_role,hercules@avengers.com
kuwait,d&d_beholder,healing_role,agent.venom@avengers.com
kuwait,d&d_devil,attack_role,ant.man@avengers.com
kuwait,d&d_devil,defense_role,ant.man@avengers.com
kuwait,d&d_devil,healing_role,batman@dc-world.com
kuwait,d&d_lich,attack_role,hulk@avengers.com
kuwait,d&d_lich,defense_role,hulk@avengers.com
kuwait,d&d_lich,healing_role,hulk@avengers.com
kuwait,d&d_mind_flayer,attack_role,hercules@avengers.com
kuwait,d&d_mind_flayer,defense_role,hercules@avengers.com
kuwait,d&d_mind_flayer,healing_role,havok@avengers.com
kuwait,d&d_vampire,attack_role,hercules@avengers.com
kuwait,d&d_vampire,defense_role,hercules@avengers.com
kuwait,d&d_vampire,healing_role,sunspot@avengers.com
kuwait,d&d_red_dragon,attack_role,hercules@avengers.com
kuwait,d&d_red_dragon,defense_role,hercules@avengers.com
kuwait,d&d_red_dragon,healing_role,smasher@avengers.com
kuwait,d&d_hill_giant,attack_role,hawkeye@avengers.com
kuwait,d&d_hill_giant,defense_role,hawkeye@avengers.com
kuwait,d&d_hill_giant,healing_role,hawkeye@avengers.com
kuwait,d&d_treant,attack_role,hawkeye@avengers.com
kuwait,d&d_treant,defense_role,hawkeye@avengers.com
kuwait,d&d_treant,healing_role,hawkeye@avengers.com
kuwait,d&d_werewolf,attack_role,hercules@avengers.com
kuwait,d&d_werewolf,defense_role,hercules@avengers.com
kuwait,d&d_werewolf,healing_role,rogue@avengers.com
kuwait,d&d_yuan-ti,attack_role,hercules@avengers.com
kuwait,d&d_yuan-ti,defense_role,hercules@avengers.com
kuwait,d&d_yuan-ti,healing_role,abyss@avengers.com
laos,aliens,attack_role,iron.man@avengers.com
laos,predators,attack_role,thor@avengers.com
laos,d&d_beholder,attack_role,hercules@avengers.com
laos,d&d_beholder,defense_role,hercules@avengers.com
laos,d&d_beholder,healing_role,agent.venom@avengers.com
laos,d&d_devil,attack_role,ant.man@avengers.com
laos,d&d_devil,defense_role,ant.man@avengers.com
laos,d&d_devil,healing_role,batman@dc-world.com
laos,d&d_lich,attack_role,hulk@avengers.com
laos,d&d_lich,defense_role,hulk@avengers.com
laos,d&d_lich,healing_role,hulk@avengers.com
laos,d&d_mind_flayer,attack_role,hercules@avengers.com
laos,d&d_mind_flayer,defense_role,hercules@avengers.com
laos,d&d_mind_flayer,healing_role,havok@avengers.com
laos,d&d_vampire,attack_role,hercules@avengers.com
laos,d&d_vampire,defense_role,hercules@avengers.com
laos,d&d_vampire,healing_role,sunspot@avengers.com
laos,d&d_red_dragon,attack_role,hercules@avengers.com
laos,d&d_red_dragon,defense_role,hercules@avengers.com
laos,d&d_red_dragon,healing_role,smasher@avengers.com
laos,d&d_hill_giant,attack_role,hawkeye@avengers.com
laos,d&d_hill_giant,defense_role,hawkeye@avengers.com
laos,d&d_hill_giant,healing_role,hawkeye@avengers.com
laos,d&d_treant,attack_role,hawkeye@avengers.com
laos,d&d_treant,defense_role,hawkeye@avengers.com
laos,d&d_treant,healing_role,hawkeye@avengers.com
laos,d&d_werewolf,attack_role,hercules@avengers.com
laos,d&d_werewolf,defense_role,hercules@avengers.com
laos,d&d_werewolf,healing_role,rogue@avengers.com
laos,d&d_yuan-ti,attack_role,hercules@avengers.com
laos,d&d_yuan-ti,defense_role,hercules@avengers.com
laos,d&d_yuan-ti,healing_role,abyss@avengers.com
latvia,aliens,attack_role,iron.man@avengers.com
latvia,predators,attack_role,thor@avengers.com
latvia,d&d_beholder,attack_role,wasp@avengers.com
latvia,d&d_beholder,defense_role,wasp@avengers.com
latvia,d&d_beholder,healing_role,wasp@avengers.com
latvia,d&d_devil,attack_role,ant.man@avengers.com
latvia,d&d_devil,defense_role,ant.man@avengers.com
latvia,d&d_devil,healing_role,batman@dc-world.com
latvia,d&d_lich,attack_role,hulk@avengers.com
latvia,d&d_lich,defense_role,hulk@avengers.com
latvia,d&d_lich,healing_role,hulk@avengers.com
latvia,d&d_mind_flayer,attack_role,captain.america@avengers.com
latvia,d&d_mind_flayer,defense_role,captain.america@avengers.com
latvia,d&d_mind_flayer,healing_role,captain.america@avengers.com
latvia,d&d_vampire,attack_role,captain.america@avengers.com
latvia,d&d_vampire,defense_role,captain.america@avengers.com
latvia,d&d_vampire,healing_role,captain.america@avengers.com
latvia,d&d_red_dragon,attack_role,captain.america@avengers.com
latvia,d&d_red_dragon,defense_role,captain.america@avengers.com
latvia,d&d_red_dragon,healing_role,captain.america@avengers.com
latvia,d&d_hill_giant,attack_role,hawkeye@avengers.com
latvia,d&d_hill_giant,defense_role,hawkeye@avengers.com
latvia,d&d_hill_giant,healing_role,hawkeye@avengers.com
latvia,d&d_treant,attack_role,hawkeye@avengers.com
latvia,d&d_treant,defense_role,hawkeye@avengers.com
latvia,d&d_treant,healing_role,hawkeye@avengers.com
latvia,d&d_werewolf,attack_role,captain.america@avengers.com
latvia,d&d_werewolf,defense_role,captain.america@avengers.com
latvia,d&d_werewolf,healing_role,captain.america@avengers.com
latvia,d&d_yuan-ti,attack_role,captain.america@avengers.com
latvia,d&d_yuan-ti,defense_role,captain.america@avengers.com
latvia,d&d_yuan-ti,healing_role,captain.america@avengers.com
lebanon,aliens,attack_role,iron.man@avengers.com
lebanon,predators,attack_role,thor@avengers.com
lebanon,d&d_beholder,attack_role,wasp@avengers.com
lebanon,d&d_beholder,defense_role,wasp@avengers.com
lebanon,d&d_beholder,healing_role,wasp@avengers.com
lebanon,d&d_devil,attack_role,ant.man@avengers.com
lebanon,d&d_devil,defense_role,ant.man@avengers.com
lebanon,d&d_devil,healing_role,batman@dc-world.com
lebanon,d&d_lich,attack_role,hulk@avengers.com
lebanon,d&d_lich,defense_role,hulk@avengers.com
lebanon,d&d_lich,healing_role,hulk@avengers.com
lebanon,d&d_mind_flayer,attack_role,captain.america@avengers.com
lebanon,d&d_mind_flayer,defense_role,captain.america@avengers.com
lebanon,d&d_mind_flayer,healing_role,captain.america@avengers.com
lebanon,d&d_vampire,attack_role,captain.america@avengers.com
lebanon,d&d_vampire,defense_role,captain.america@avengers.com
lebanon,d&d_vampire,healing_role,captain.america@avengers.com
lebanon,d&d_red_dragon,attack_role,captain.america@avengers.com
lebanon,d&d_red_dragon,defense_role,captain.america@avengers.com
lebanon,d&d_red_dragon,healing_role,captain.america@avengers.com
lebanon,d&d_hill_giant,attack_role,hawkeye@avengers.com
lebanon,d&d_hill_giant,defense_role,hawkeye@avengers.com
lebanon,d&d_hill_giant,healing_role,hawkeye@avengers.com
lebanon,d&d_treant,attack_role,hawkeye@avengers.com
lebanon,d&d_treant,defense_role,hawkeye@avengers.com
lebanon,d&d_treant,healing_role,hawkeye@avengers.com
lebanon,d&d_werewolf,attack_role,captain.america@avengers.com
lebanon,d&d_werewolf,defense_role,captain.america@avengers.com
lebanon,d&d_werewolf,healing_role,captain.america@avengers.com
lebanon,d&d_yuan-ti,attack_role,captain.america@avengers.com
lebanon,d&d_yuan-ti,defense_role,captain.america@avengers.com
lebanon,d&d_yuan-ti,healing_role,captain.america@avengers.com
lesotho,aliens,attack_role,iron.man@avengers.com
lesotho,predators,attack_role,thor@avengers.com
lesotho,d&d_beholder,attack_role,hercules@avengers.com
lesotho,d&d_beholder,defense_role,hercules@avengers.com
lesotho,d&d_beholder,healing_role,agent.venom@avengers.com
lesotho,d&d_devil,attack_role,ant.man@avengers.com
lesotho,d&d_devil,defense_role,ant.man@avengers.com
lesotho,d&d_devil,healing_role,batman@dc-world.com
lesotho,d&d_lich,attack_role,hulk@avengers.com
lesotho,d&d_lich,defense_role,hulk@avengers.com
lesotho,d&d_lich,healing_role,hulk@avengers.com
lesotho,d&d_mind_flayer,attack_role,hercules@avengers.com
lesotho,d&d_mind_flayer,defense_role,hercules@avengers.com
lesotho,d&d_mind_flayer,healing_role,havok@avengers.com
lesotho,d&d_vampire,attack_role,hercules@avengers.com
lesotho,d&d_vampire,defense_role,hercules@avengers.com
lesotho,d&d_vampire,healing_role,sunspot@avengers.com
lesotho,d&d_red_dragon,attack_role,hercules@avengers.com
lesotho,d&d_red_dragon,defense_role,hercules@avengers.com
lesotho,d&d_red_dragon,healing_role,smasher@avengers.com
lesotho,d&d_hill_giant,attack_role,hawkeye@avengers.com
lesotho,d&d_hill_giant,defense_role,hawkeye@avengers.com
lesotho,d&d_hill_giant,healing_role,hawkeye@avengers.com
lesotho,d&d_treant,attack_role,hawkeye@avengers.com
lesotho,d&d_treant,defense_role,hawkeye@avengers.com
lesotho,d&d_treant,healing_role,hawkeye@avengers.com
lesotho,d&d_werewolf,attack_role,hercules@avengers.com
lesotho,d&d_werewolf,defense_role,hercules@avengers.com
lesotho,d&d_werewolf,healing_role,rogue@avengers.com
lesotho,d&d_yuan-ti,attack_role,hercules@avengers.com
lesotho,d&d_yuan-ti,defense_role,hercules@avengers.com
lesotho,d&d_yuan-ti,healing_role,abyss@avengers.com
libya,aliens,attack_role,iron.man@avengers.com
libya,predators,attack_role,thor@avengers.com
libya,d&d_beholder,attack_role,wasp@avengers.com
libya,d&d_beholder,defense_role,wasp@avengers.com
libya,d&d_beholder,healing_role,wasp@avengers.com
libya,d&d_devil,attack_role,ant.man@avengers.com
libya,d&d_devil,defense_role,ant.man@avengers.com
libya,d&d_devil,healing_role,batman@dc-world.com
libya,d&d_lich,attack_role,hulk@avengers.com
libya,d&d_lich,defense_role,hulk@avengers.com
libya,d&d_lich,healing_role,hulk@avengers.com
libya,d&d_mind_flayer,attack_role,captain.america@avengers.com
libya,d&d_mind_flayer,defense_role,captain.america@avengers.com
libya,d&d_mind_flayer,healing_role,captain.america@avengers.com
libya,d&d_vampire,attack_role,captain.america@avengers.com
libya,d&d_vampire,defense_role,captain.america@avengers.com
libya,d&d_vampire,healing_role,captain.america@avengers.com
libya,d&d_red_dragon,attack_role,captain.america@avengers.com
libya,d&d_red_dragon,defense_role,captain.america@avengers.com
libya,d&d_red_dragon,healing_role,captain.america@avengers.com
libya,d&d_hill_giant,attack_role,hawkeye@avengers.com
libya,d&d_hill_giant,defense_role,hawkeye@avengers.com
libya,d&d_hill_giant,healing_role,hawkeye@avengers.com
libya,d&d_treant,attack_role,hawkeye@avengers.com
libya,d&d_treant,defense_role,hawkeye@avengers.com
libya,d&d_treant,healing_role,hawkeye@avengers.com
libya,d&d_werewolf,attack_role,captain.america@avengers.com
libya,d&d_werewolf,defense_role,captain.america@avengers.com
libya,d&d_werewolf,healing_role,captain.america@avengers.com
libya,d&d_yuan-ti,attack_role,captain.america@avengers.com
libya,d&d_yuan-ti,defense_role,captain.america@avengers.com
libya,d&d_yuan-ti,healing_role,captain.america@avengers.com
lithuania,aliens,attack_role,iron.man@avengers.com
lithuania,predators,attack_role,thor@avengers.com
lithuania,d&d_beholder,attack_role,wasp@avengers.com
lithuania,d&d_beholder,defense_role,wasp@avengers.com
lithuania,d&d_beholder,healing_role,wasp@avengers.com
lithuania,d&d_devil,attack_role,ant.man@avengers.com
lithuania,d&d_devil,defense_role,ant.man@avengers.com
lithuania,d&d_devil,healing_role,batman@dc-world.com
lithuania,d&d_lich,attack_role,hulk@avengers.com
lithuania,d&d_lich,defense_role,hulk@avengers.com
lithuania,d&d_lich,healing_role,hulk@avengers.com
lithuania,d&d_mind_flayer,attack_role,captain.america@avengers.com
lithuania,d&d_mind_flayer,defense_role,captain.america@avengers.com
lithuania,d&d_mind_flayer,healing_role,captain.america@avengers.com
lithuania,d&d_vampire,attack_role,captain.america@avengers.com
lithuania,d&d_vampire,defense_role,captain.america@avengers.com
lithuania,d&d_vampire,healing_role,captain.america@avengers.com
lithuania,d&d_red_dragon,attack_role,captain.america@avengers.com
lithuania,d&d_red_dragon,defense_role,captain.america@avengers.com
lithuania,d&d_red_dragon,healing_role,captain.america@avengers.com
lithuania,d&d_hill_giant,attack_role,hawkeye@avengers.com
lithuania,d&d_hill_giant,defense_role,hawkeye@avengers.com
lithuania,d&d_hill_giant,healing_role,hawkeye@avengers.com
lithuania,d&d_treant,attack_role,hawkeye@avengers.com
lithuania,d&d_treant,defense_role,hawkeye@avengers.com
lithuania,d&d_treant,healing_role,hawkeye@avengers.com
lithuania,d&d_werewolf,attack_role,captain.america@avengers.com
lithuania,d&d_werewolf,defense_role,captain.america@avengers.com
lithuania,d&d_werewolf,healing_role,captain.america@avengers.com
lithuania,d&d_yuan-ti,attack_role,captain.america@avengers.com
lithuania,d&d_yuan-ti,defense_role,captain.america@avengers.com
lithuania,d&d_yuan-ti,healing_role,captain.america@avengers.com
luxemburg,aliens,attack_role,iron.man@avengers.com
luxemburg,predators,attack_role,thor@avengers.com
luxemburg,d&d_beholder,attack_role,wasp@avengers.com
luxemburg,d&d_beholder,defense_role,wasp@avengers.com
luxemburg,d&d_beholder,healing_role,wasp@avengers.com
luxemburg,d&d_devil,attack_role,ant.man@avengers.com
luxemburg,d&d_devil,defense_role,ant.man@avengers.com
luxemburg,d&d_devil,healing_role,batman@dc-world.com
luxemburg,d&d_lich,attack_role,hulk@avengers.com
luxemburg,d&d_lich,defense_role,hulk@avengers.com
luxemburg,d&d_lich,healing_role,hulk@avengers.com
luxemburg,d&d_mind_flayer,attack_role,captain.america@avengers.com
luxemburg,d&d_mind_flayer,defense_role,captain.america@avengers.com
luxemburg,d&d_mind_flayer,healing_role,captain.america@avengers.com
